Label,true_cell,extcenterX,extcenterY,centerX,centerY,perimeter,area,ch_perimeter,ch_area,pconvexity,aconvexity
62,True,203.8404312668464,867.9514824797843,203.8404312668464,867.9514824797843,254.59292911256333,3710,243.14268374755397,3980.0,0.9550252813189998,0.9321608040201006
63,True,465.6032571996027,2284.513277060576,465.6032571996028,2284.513277060576,4197.2787129993,100700,1671.169883118715,190858.50000000003,0.3981555663537356,0.5276160087185008
64,True,178.94618834080723,2060.6203288490283,178.94618834080717,2060.6203288490283,107.98275605729692,669,107.50547463419576,726.5000000000001,0.9955800218430442,0.920853406744666
65,True,357.1341975308642,778.4868209876543,357.1341975308642,778.4868209876544,1470.273303427918,32400,870.7059783423539,50240.5,0.5922068885508002,0.6448980404255531
66,True,206.72546728971963,83.70794392523362,206.72546728971963,83.70794392523365,117.88225099390856,856,116.25222112148388,916.0,0.9861723893234028,0.9344978165938864
67,True,407.984672072216,1584.7558316024924,407.984672072216,1584.7558316024924,4024.342638136229,100144,1629.7000541686,185380.0,0.4049605614405024,0.540209299816593
68,True,267.5448689138577,1962.0438951310862,267.54486891385767,1962.0438951310864,462.6589462905455,6675,374.9737417680152,8894.499999999998,0.8104755020397578,0.7504637697453485
69,True,227.0309139784946,2885.5,227.03091397849465,2876.5967741935483,115.35533905932738,744,116.3090656588402,767.4999999999999,1.008267728284534,0.9693811074918568
70,True,242.05619412515966,1517.04214559387,242.05619412515964,1517.0421455938697,108.91168824543144,783,108.80373906120197,830.9999999999999,0.9990088374721892,0.9422382671480146
71,True,340.9001627780792,2788.4993669741366,340.9001627780792,2788.4993669741366,834.5239533417509,16587,608.9029427159612,24402.999999999996,0.7296410609637777,0.6797115108798101
72,True,451.18455197980757,1225.5405229531473,451.1845519798076,1225.5405229531473,2372.32416870425,50712,1311.460926184477,107016.0,0.552816914098544,0.4738730657098003
73,True,281.6145719489982,957.720218579235,281.61457194899816,957.7202185792348,233.30865786510145,2745,216.64817011528527,3135.5000000000005,0.928590357930698,0.8754584595758251
74,True,534.6127462369011,-0.5,534.612746236901,151.09617148237365,3472.32121011142,81781,1670.0936459908849,169991.50000000003,0.4809732582134286,0.4810887603203689
75,True,353.5661570126433,2532.603351955307,353.5661570126433,2532.603351955307,781.2935059634515,13604,539.1657779704955,20230.0,0.6900937661137009,0.6724666337123084
76,True,394.50857389587964,2010.891376757957,394.5085738958796,2010.891376757957,947.9625535217637,16212,708.3715118883412,27413.0,0.747256850238102,0.5913982417101376
77,True,401.186012469504,999.4307400379507,401.1860124695039,999.4307400379506,955.5483399593904,18445,714.9658465694675,28903.500000000004,0.7482257219973326,0.6381580085456777
78,True,452.70583442559064,2562.2246625810335,452.7058344255907,2562.224662581033,2544.9343417595164,56458,1329.457087606709,103816.5,0.5223934723154976,0.5438249218573156
79,True,346.70231769361226,2675.430638778971,346.7023176936122,2675.430638778971,562.0437226013958,8845,420.1705145706307,11959.5,0.7475762074628094,0.7395794138550943
80,True,394.207395038168,904.3581583969465,394.20739503816793,904.3581583969466,927.9453095790604,20960,663.8647983990362,28758.000000000004,0.7154137119354396,0.7288406704221433
81,True,306.7062436028659,2027.6888433981576,306.7062436028659,2027.6888433981576,121.63961030678928,977,121.13738815854252,1041.9999999999998,0.9958712285662532,0.9376199616122842
82,True,299.4417582417582,2699.8054945054946,299.44175824175824,2699.8054945054946,127.15432893255073,910,123.96666298695703,1010.5000000000002,0.9749307320297008,0.9005442850074219
83,True,344.4732285258601,1985.4329004329006,344.4732285258601,1985.4329004329004,364.0315292925759,4389,301.3127947243573,5966.5,0.8277107076683708,0.735607139864242
84,True,416.6024040377208,-0.5,416.6024040377208,72.47556116350113,787.5117600329312,15058,567.0409889677023,21739.5,0.7200412968359869,0.6926562248441777
85,True,445.94538919378533,1880.2104042668316,445.9453891937853,1880.210404266832,1249.668181006535,25874,790.8326269970735,44313.99999999999,0.6328340906944625,0.5838786839373562
86,True,360.20038684719543,1274.73249516441,360.2003868471954,1274.73249516441,377.36248173426384,5170,303.44375002204606,6583.499999999999,0.804117432733361,0.785296574770259
87,True,376.3229787234043,2172.069219858156,376.3229787234043,2172.069219858156,415.6883835420683,7050,361.05950939676535,8485.500000000002,0.8685821487725686,0.8308290613399326
88,True,371.41875233470296,2091.9902876354126,371.418752334703,2091.9902876354126,233.06601717798213,2677,209.31886790379008,3130.500000000001,0.8981097735237076,0.8551349624660595
89,True,414.61271249076117,1420.7292436560729,414.6127124907613,1420.7292436560729,718.5239533417509,12177,532.9914524991487,17572.999999999993,0.7417866168835188,0.6929380299322828
90,True,363.486073674753,2616.678346810422,363.4860736747529,2616.678346810422,131.88225099390857,1113,129.73003234828545,1174.0,0.983680755906096,0.9480408858603068
91,True,384.05710306406695,1334.75069637883,384.0571030640669,1334.75069637883,217.23759005323595,2154,193.95031674406096,2587.5000000000005,0.8928027451258862,0.8324637681159419
92,True,369.54472630173564,1299.4779706275033,369.5447263017357,1299.4779706275033,106.08326112068524,749,105.54704353273978,791.4999999999999,0.9949453138762824,0.9463044851547696
93,True,419.11843000097156,648.8801126979502,419.1184300009716,648.88011269795,610.7422074112308,10293,444.9779506458279,14105.5,0.728585555814077,0.7297153592570274
94,True,389.1735722284434,2120.0190369540874,389.17357222844345,2120.019036954088,116.5685424949238,893,114.75607715078696,949.5,0.9844515054804276,0.9404949973670352
95,True,388.099099099099,1431.234234234234,388.0990990990991,1431.2342342342342,40.38477631085024,111,42.35034787686276,127.0,1.048671101973751,0.8740157480314961
96,True,544.0701321799588,805.1062694530904,544.0701321799588,805.1062694530902,1374.9646455628167,24739,820.4873077257026,45100.0,0.5967333853808664,0.5485365853658537
97,True,404.5769696969696,2885.5,404.5769696969697,2870.3006060606062,115.94112549695429,825,115.99706669233387,873.4999999999999,1.0004824965700465,0.944476244991414
98,True,498.00020420665714,1147.8703968416037,498.00020420665714,1147.8703968416037,842.7493500861672,14691,595.6855401409102,23839.0,0.7068359531573702,0.6162590712697681
99,True,427.6875981161695,1282.9293563579279,427.6875981161696,1282.929356357928,273.0365799264593,3822,248.81035617854775,4463.0,0.9112711426636068,0.8563746358951378
100,True,429.79002876318305,2780.627996164909,429.7900287631831,2780.627996164909,272.651803615609,3129,240.37571437050093,3911.5,0.8816215817496968,0.7999488687204398
101,True,674.4345757992608,485.5406964217643,674.4345757992609,485.5406964217645,2657.0764773832475,60337,1299.8203594467095,112659.0,0.4891919259797911,0.535571947203508
102,True,414.07555555555564,2743.51,414.0755555555556,2743.51,116.15432893255073,900,115.97333003241536,956.4999999999998,0.998441737800057,0.9409304756926296
103,True,417.9769585253457,1330.6578341013824,417.9769585253456,1330.6578341013824,112.08326112068524,868,112.16844878628582,907.0,1.0007600391418738,0.9570011025358324
104,True,700.1998111952628,1056.1457443841318,700.1998111952627,1056.1457443841318,2194.713995648984,46609,1256.599955459685,87709.00000000003,0.5725574985856434,0.5314049869454672
105,True,461.5687914168507,1338.2041653518459,461.56879141685073,1338.204165351846,438.23253941935263,6338,369.66409834192217,8470.5,0.8435341173700109,0.7482439053184582
106,True,453.3112582781457,666.5253863134658,453.3112582781457,666.5253863134658,191.095454429505,1812,179.21560106903365,2142.5,0.9378328835924572,0.8457409568261377
107,True,434.03181818181815,2885.5,434.0318181818182,2881.2090909090907,66.38477631085024,220,68.82090861400665,243.00000000000003,1.0366971531507327,0.905349794238683
108,True,513.9597427545311,281.0217155266015,513.959742754531,281.0217155266015,663.1269837220809,11973,532.3632132931807,16229.0,0.8028073451408458,0.7377534043995317
109,True,562.038239994054,2008.3323051767065,562.038239994054,2008.3323051767068,1296.638743755012,26909,783.4585164150968,41540.99999999999,0.6042226643222409,0.6477696733347778
110,True,455.3028169014085,2833.364436619718,455.3028169014085,2833.364436619718,133.63961030678928,1136,130.25438919367963,1204.5000000000002,0.9746690288505152,0.9431299294312993
111,True,598.6454052864649,1721.9227108947384,598.6454052864648,1721.9227108947382,1564.746391493337,36357,943.2316283279112,60204.5,0.6028015999626146,0.6038917356675996
112,True,518.9841704718417,2885.5,518.9841704718417,2857.194368340944,467.32085117392114,6570,388.4368284381689,8549.5,0.8311994370942497,0.7684659921632844
113,True,520.0891463314435,2224.411962862542,520.0891463314435,2224.411962862542,639.1686142824235,12171,486.2986772577319,17225.499999999993,0.7608300319997496,0.7065687498185832
114,True,490.6637508747376,2801.232855143457,490.6637508747376,2801.232855143457,392.04877323527904,5716,342.26033578735746,7214.0,0.873004480955123,0.7923482118103687
115,True,527.6131976799468,609.2521631644006,527.6131976799468,609.2521631644005,566.4579361637689,10517,458.8065630507775,14264.000000000002,0.8099569866704662,0.7373107122826695
116,True,503.5257299797629,378.69109569239663,503.52572997976296,378.69109569239663,401.8183258569795,6918,364.5674641705347,8027.5,0.9072942688539706,0.8617876051074431
117,True,502.28429203539827,1361.3825589970502,502.2842920353982,1361.3825589970502,352.43354954612926,5424,306.7315745512112,6619.500000000001,0.8703245617400105,0.8193972354407432
118,True,535.3314341132259,2595.452539701782,535.3314341132259,2595.452539701782,513.58787847868,8249,435.152656511745,11018.5,0.8472798419634218,0.7486499977310886
119,True,490.45374449339215,-0.5,490.4537444933921,3.1806167400881056,73.79898987322333,227,76.20752549360562,240.5,1.0326364307224234,0.943866943866944
120,True,502.4243641231592,634.6519410977241,502.4243641231593,634.6519410977243,109.05382386916236,747,109.00923791645864,810.4999999999998,0.999591156448056,0.9216533004318324
121,True,518.3529202279203,665.2556980056979,518.3529202279202,665.255698005698,220.55129855222071,2808,207.7924807711481,3177.499999999999,0.9421503393322724,0.883713611329662
122,True,657.9833082183841,705.3883543912523,657.9833082183842,705.3883543912523,1421.491557497398,25881,846.645672030933,45708.0,0.5956037287491824,0.5662247309004989
123,True,602.2264959095387,2494.01927442498,602.2264959095387,2494.01927442498,1167.4844148224615,23347,761.4525147781383,35669.0,0.652216427997398,0.6545459642827105
124,True,584.1998703718707,2885.5,584.1998703718707,2810.465121931459,637.3279938488577,12343,534.5221559531411,16329.499999999996,0.8386924175809906,0.7558712759116937
125,True,560.8973509933776,879.7354304635762,560.8973509933775,879.7354304635761,379.01933598375615,6040,333.6467411288172,7461.499999999999,0.8802894983255327,0.8094887087046841
126,True,539.7740899357602,917.7066381156317,539.7740899357601,917.7066381156316,117.63961030678928,934,118.35297783674906,997.0,1.006064007931507,0.9368104312938818
127,True,554.7731913004882,411.00221926320455,554.7731913004883,411.0022192632046,204.99494936611663,2253,193.08621054819264,2560.4999999999995,0.9419071598849236,0.8799062683069715
128,True,600.1037527593819,252.45358429185546,600.1037527593819,252.45358429185544,611.9970414071697,8607,441.7578888951068,13237.0,0.7218301053864072,0.6502228601646899
129,True,578.6100292112951,1103.6850048685492,578.610029211295,1103.6850048685492,364.04877323527904,4108,306.42905426286586,6485.0,0.8417252763679155,0.633461835003855
130,True,607.8997945122687,1171.327692493654,607.8997945122688,1171.327692493654,557.9137802864846,8273,422.3805437501616,12211.0,0.7570713588276532,0.6775038899353042
131,True,583.485529245092,2180.733049989881,583.485529245092,2180.733049989881,349.19090885901,4941,308.99368809450726,6194.5,0.884884687015913,0.7976430704657357
132,True,612.045823345012,405.15508021390383,612.045823345012,405.1550802139037,642.7005768508881,10846,522.468751819072,15807.500000000002,0.8129271555645253,0.6861300015815277
133,True,584.2519004837595,480.28956461644793,584.2519004837595,480.2895646164478,395.64675298172574,5788,341.87582831925755,7332.5,0.8640936030506188,0.7893624275485851
134,True,850.1586438070117,1382.3292120013189,850.1586438070118,1382.3292120013189,3422.9974003446687,72792,1554.3870518295255,144082.0,0.4541011487981297,0.5052123096570009
135,True,562.4845679012346,1244.0298353909466,562.4845679012345,1244.0298353909466,125.25483399593904,972,123.30853548165108,1017.5,0.9844612902177408,0.9552825552825552
136,True,591.4005059021922,160.21500843170315,591.4005059021922,160.2150084317032,526.8010819142764,8302,429.6702628769529,12355.000000000004,0.8156214511094548,0.671954674220963
137,True,652.9381317532241,2138.7604043220636,652.9381317532241,2138.760404322064,1424.76363543604,28690,878.6850147649878,47367.50000000002,0.6167233588159848,0.6056895550746817
138,True,610.4725343320849,902.8228107722489,610.4725343320849,902.822810772249,667.7544007200504,11214,489.50834665825664,16090.500000000004,0.733066447979095,0.6969329728721915
139,True,562.78125,1829.1636029411766,562.78125,1829.1636029411768,145.74011537017762,1088,141.81412327062702,1193.4999999999998,0.9730616921114776,0.9116045245077504
140,True,619.8495726495726,-0.5,619.8495726495727,15.136263736263736,326.2670273047588,4095,320.01747044177324,4425.0,0.9808452698557616,0.9254237288135592
141,True,595.7294372294373,2613.3537414965986,595.7294372294373,2613.3537414965986,258.45079348883235,3234,235.013101333302,3658.000000000001,0.9093146829261212,0.8840896664844174
142,True,574.485119047619,1136.6949404761904,574.485119047619,1136.6949404761904,102.08326112068524,672,101.63006952759908,713.5,0.9955605690089546,0.9418360196215836
143,True,690.6251265182186,1249.8212297570851,690.6251265182186,1249.8212297570851,1609.1383104791234,31616,916.3207459908537,53412.49999999999,0.5694480953088598,0.5919213667212733
144,True,577.8029465930019,1065.9337016574586,577.8029465930018,1065.9337016574586,145.19595949289334,1086,139.75029679568655,1287.0000000000002,0.9624943922942062,0.8438228438228437
145,True,690.9170363265796,1874.1632498101744,690.9170363265796,1874.1632498101744,1313.3077913133243,25023,803.2511335046098,41568.5,0.6116244332193815,0.6019702418898926
146,True,591.4090247452693,1088.0829694323145,591.4090247452693,1088.0829694323145,105.49747468305831,687,104.43119926878884,748.0000000000002,0.9898928821047815,0.9184491978609622
147,True,596.8813928182808,2215.645266594124,596.8813928182807,2215.645266594124,123.98275605729692,919,121.62974055373448,991.5,0.9810214292826738,0.9268784669692384
148,True,752.3862468679608,2693.382020196907,752.3862468679608,2693.382020196907,1752.4276323604688,39511,1033.0784309202384,71091.49999999999,0.5895127489679628,0.5557767102958864
149,True,590.4961089494163,420.8317120622569,590.4961089494163,420.8317120622568,128.66904755831214,1028,125.90535905599911,1098.0,0.9785209531370742,0.936247723132969
150,True,609.1611940298508,1062.1203980099503,609.1611940298508,1062.1203980099503,202.16652224137047,2010,191.1871997391848,2396.9999999999995,0.9456916883148572,0.8385481852315396
151,True,614.7742574257425,2579.9960396039605,614.7742574257426,2579.9960396039605,125.88225099390856,1010,122.62898907574656,1073.0,0.9741563096268476,0.9412861136999068
152,True,613.6306748466259,186.28220858895702,613.6306748466258,186.28220858895705,120.61017305526644,815,119.72392729862172,873.5,0.9926519817176732,0.933028048082427
153,True,702.0204444093617,1592.1264159134862,702.0204444093619,1592.1264159134862,1278.052957317385,25337,848.676084009823,42626.5,0.6640382772488409,0.594395505143514
154,True,645.5062836624775,175.7073608617594,645.5062836624776,175.7073608617594,296.56349186104046,4456,273.48371307120976,5169.5,0.9221759271682534,0.8619789147886643
155,True,643.9987551867221,2601.0265560165976,643.998755186722,2601.0265560165976,221.89444430272837,2410,203.11113419887843,2886.9999999999995,0.9153502460916776,0.8347765846899897
156,True,636.8460144927535,317.88043478260875,636.8460144927536,317.8804347826087,136.36753236814712,1104,133.94067634474175,1186.5,0.982203564284982,0.9304677623261696
157,True,646.6305133767173,2803.588575560376,646.6305133767173,2803.588575560376,152.8111831820431,1383,149.0401341793599,1453.5,0.9753221660603808,0.9514963880288958
158,True,661.7078287197232,1488.7947664359863,661.7078287197232,1488.794766435986,293.76450198781714,4624,275.39768427644606,5165.500000000001,0.9374777497380102,0.8951698770690154
159,True,714.8465482741371,292.5996331499083,714.846548274137,292.5996331499083,1139.3422791987305,23988,768.3320972877217,38651.50000000001,0.6743645972903503,0.6206227442660698
160,True,1022.1125744140782,2125.511456637793,1022.112574414078,2125.511456637793,3941.6979771955566,87853,1883.194549961657,178715.49999999997,0.4777622640944992,0.4915801931002068
161,True,671.7277151639344,933.8222336065573,671.7277151639345,933.8222336065572,356.8772003600252,3904,316.0135623304566,5625.499999999998,0.8854966414544148,0.6939827570882591
162,True,735.6555893234672,2472.122423361522,735.6555893234672,2472.122423361522,793.2102448427661,15136,551.5701129118675,21659.5,0.6953643330983481,0.6988157621367068
163,True,841.5236575678964,2885.5,841.5236575678964,2811.683417892973,1853.16060505571,43559,1158.3372011238882,67520.99999999997,0.625060341755466,0.6451178151982349
164,True,777.0483093427486,883.1942558392177,777.0483093427486,883.1942558392178,1459.432682994352,29456,820.1513024402608,48927.0,0.5619658323380406,0.6020397735401721
165,True,683.742565055762,1018.854089219331,683.742565055762,1018.8540892193308,183.4386001800126,2152,178.1472640182552,2249.0,0.9711547288489724,0.9568697198755002
166,True,835.1940941868429,1240.7298070337993,835.1940941868429,1240.7298070337993,1309.3910524340097,24823,796.6662657002644,40701.00000000001,0.6084250111678647,0.6098867349696566
167,True,708.2005840071877,1643.2630278526503,708.2005840071878,1643.2630278526506,321.63455967290594,4452,272.27001641956986,5408.499999999999,0.8465197791445715,0.8231487473421467
168,True,764.5844320028896,2173.1138703268916,764.5844320028897,2173.113870326892,658.541197284454,11074,491.185147344334,15776.499999999998,0.7458685187347037,0.7019300858872374
169,True,850.1618825963278,2083.249892250668,850.1618825963279,2083.249892250668,1717.2560594852148,34803,883.3813959933785,53525.50000000001,0.5144144876438471,0.6502134496641787
170,True,724.2,924.9732838589982,724.2,924.973283858998,384.13203435596427,5390,323.8486623599353,7147.0,0.8430660121926564,0.7541625857002938
171,True,750.9931519192646,1904.8113173544784,750.9931519192647,1904.8113173544784,386.91883092036784,5549,336.63840895933856,7119.0,0.8700491732557273,0.7794634077819919
172,True,720.6148491879351,2136.054524361949,720.6148491879351,2136.054524361949,121.74011537017762,862,119.3274262113766,915.5,0.9801816422510796,0.9415619879847078
173,True,797.6242041220582,599.2721313021743,797.6242041220582,599.2721313021742,976.004184082106,21203,718.4159962412343,35587.49999999999,0.7360788078146167,0.595799086757991
174,True,850.1829729831004,749.161689211976,850.1829729831004,749.1616892119758,1434.1189744953672,26687,879.2000048987503,49483.49999999999,0.6130593211125459,0.5393110834924774
175,True,791.8530492898915,1974.1492898913953,791.8530492898914,1974.1492898913957,712.239682094289,11970,503.2042849059768,17253.999999999996,0.7065097572580358,0.6937521734090647
176,True,800.726672950047,96.89161168708767,800.7266729500471,96.89161168708765,538.0975464705581,9549,455.2145919064689,13027.499999999998,0.8459703912278959,0.7329879101899829
