label,neighbor
112,360
112,394
113,190
113,215
113,248
113,380
113,448
114,111
114,262
115,78
115,321
115,370
115,427
115,467
115,513
115,526
115,579
116,36
116,229
116,294
116,373
117,134
117,389
118,160
118,290
118,459
118,489
118,536
118,558
119,74
120,210
120,214
120,378
121,546
121,563
122,366
122,413
122,419
122,425
123,130
123,169
123,220
123,230
123,261
123,470
123,552
123,590
124,112
124,163
124,375
124,394
125,96
125,196
125,513
126,230
126,261
127,207
127,231
127,463
128,72
128,153
128,187
128,369
128,537
129,72
129,291
130,123
130,169
130,194
130,590
131,318
131,351
131,463
131,525
132,227
132,283
132,535
132,573
132,610
133,53
133,296
133,318
133,351
133,352
134,63
134,102
134,106
134,117
134,239
134,265
134,266
134,285
134,343
134,389
134,504
134,510
134,555
135,277
135,564
136,104
136,191
136,280
137,138
137,226
137,348
137,462
137,491
137,544
137,570
137,612
138,137
138,323
138,462
138,491
138,562
139,191
139,441
140,74
141,160
141,558
142,96
142,561
143,49
143,70
143,255
143,310
143,316
143,411
143,437
143,442
143,540
143,593
144,111
144,262
144,478
144,550
145,1
145,2
145,3
145,410
146,179
146,288
147,164
147,294
147,603
148,220
148,244
148,248
148,260
148,261
148,336
148,361
148,417
148,465
148,477
149,53
149,296
150,63
150,265
150,287
150,477
151,72
151,595
152,265
152,389
153,67
153,128
153,194
153,286
153,369
153,470
153,537
153,552
153,590
154,9
154,416
155,438
155,524
155,601
155,607
156,61
156,212
157,63
157,308
157,309
158,379
158,438
158,513
159,48
159,80
159,101
159,177
159,312
159,380
159,449
160,67
160,89
160,101
160,118
160,141
160,169
160,175
160,194
160,208
160,217
160,278
160,290
160,315
160,380
160,448
160,538
160,558
161,88
161,477
161,517
162,63
162,300
162,308
162,382
162,391
162,440
162,498
162,510
163,60
163,73
163,124
163,178
163,197
163,240
163,241
163,266
163,375
163,504
163,602
164,59
164,87
164,147
164,183
164,228
164,232
164,234
164,249
164,268
164,271
164,294
164,295
164,373
164,603
164,617
165,63
165,356
165,421
166,18
166,36
166,331
166,356
166,373
167,290
167,435
167,536
167,558
168,52
168,63
168,320
168,574
169,123
169,130
169,160
169,194
169,215
169,261
169,341
169,448
170,279
170,434
171,291
171,313
171,507
171,523
172,330
172,445
172,615
172,616
173,66
173,111
173,270
173,282
173,366
173,565
174,90
174,201
174,225
174,445
174,447
174,460
174,486
174,501
174,567
175,81
175,101
175,160
175,290
176,99
176,248
176,367
176,388
176,517
177,48
177,159
177,312
177,366
177,380
177,395
177,449
177,515
178,163
179,29
179,146
179,200
179,288
179,394
179,412
180,85
180,92
180,484
181,15
181,18
181,36
181,376
181,458
181,554
182,256
182,351
182,588
183,164
183,268
184,111
184,270
184,587
185,488
185,499
185,524
185,608
185,619
186,74
187,51
187,61
187,72
187,128
187,212
187,246
187,291
187,369
187,456
187,470
187,523
188,76
188,214
189,205
189,344
189,475
190,113
190,215
190,248
191,71
191,104
191,136
191,139
191,279
191,280
191,434
191,441
191,464
191,476
191,496
191,547
192,35
192,98
192,206
192,354
192,505
192,568
193,50
193,74
193,76
193,199
193,214
193,219
194,67
194,130
194,153
194,160
194,169
194,275
194,278
194,590
194,614
195,214
195,224
196,65
196,96
196,125
196,337
196,362
196,468
196,481
196,500
196,513
196,524
196,531
196,561
196,599
197,163
198,111
198,262
198,306
198,353
198,436
199,193
200,179
200,394
201,62
201,174
201,334
201,445
201,447
201,486
201,509
201,522
201,543
201,567
202,205
202,344
202,434
202,475
203,295
203,373
203,566
204,250
204,351
204,365
204,508
205,42
205,82
205,189
205,202
205,214
205,255
205,272
205,316
205,344
205,402
205,411
205,434
205,437
205,475
205,511
205,532
205,618
206,5
206,35
206,108
206,192
206,223
206,319
206,354
206,374
206,393
206,401
206,568
207,75
207,127
207,231
207,233
207,245
207,294
207,385
207,463
208,160
208,315
208,364
208,558
209,51
209,61
209,220
209,470
209,479
209,518
210,120
210,378
211,307
211,507
212,61
212,156
212,187
212,228
212,238
212,249
212,307
212,507
212,523
212,534
213,389
213,517
214,5
214,42
214,50
214,74
214,76
214,120
214,188
214,193
214,195
214,205
214,224
214,314
214,327
214,354
214,378
214,386
214,397
214,411
214,483
214,516
214,527
214,532
215,113
215,169
215,190
215,248
215,261
215,341
215,448
215,494
216,100
216,234
216,320
216,373
217,160
217,558
218,242
218,330
218,350
218,445
218,546
218,616
219,76
219,193
219,224
220,123
220,148
220,209
220,228
220,230
220,244
220,261
220,349
220,446
220,465
220,470
220,479
220,518
221,86
221,407
221,450
221,469
221,484
221,575
222,309
222,586
223,206
223,568
224,42
224,76
224,195
224,214
224,219
224,252
224,267
224,279
224,344
225,174
225,447
226,137
226,462
226,612
227,132
227,610
228,43
228,46
228,61
228,93
228,164
228,212
228,220
228,249
228,268
228,320
228,339
228,345
228,446
228,487
228,492
228,518
228,534
228,577
228,581
229,116
229,293
229,294
229,301
229,373
229,430
229,566
230,123
230,126
230,220
230,261
231,13
231,35
231,127
231,207
231,233
231,237
231,351
231,455
231,463
231,495
232,87
232,164
232,295
232,566
232,603
233,13
233,15
233,64
233,207
233,231
233,385
233,592
234,164
234,216
234,268
234,320
234,339
234,373
235,5
235,6
235,7
235,8
235,406
235,416
236,248
236,261
237,231
237,463
238,212
238,249
239,106
239,134
239,266
239,284
239,389
239,478
239,517
240,163
240,241
241,163
241,240
241,251
241,262
241,266
242,218
242,546
244,148
244,220
244,258
244,349
244,465
244,477
244,487
244,492
244,533
245,75
245,207
245,294
246,61
246,187
246,456
247,109
247,277
248,113
248,148
248,176
248,190
248,215
248,236
248,260
248,261
248,298
248,329
248,333
248,361
248,367
248,380
248,388
248,565
249,105
249,164
249,212
249,228
249,238
249,271
249,294
249,307
249,431
250,204
250,351
250,365
250,428
250,508
251,241
251,262
252,224
253,41
253,65
253,67
253,96
253,337
253,457
253,561
254,104
254,280
254,434
254,453
254,476
255,143
255,205
255,316
255,437
255,618
256,182
256,351
256,442
256,471
256,572
256,588
257,78
257,503
258,244
258,477
258,533
259,67
259,96
259,450
259,484
259,513
259,514
260,148
260,248
261,123
261,126
261,148
261,169
261,215
261,220
261,230
261,236
261,248
262,111
262,114
262,144
262,198
262,241
262,251
262,266
262,284
262,306
262,436
262,550
263,315
263,364
264,49
264,434
264,453
265,63
265,102
265,134
265,150
265,152
265,389
265,477
266,60
266,106
266,134
266,163
266,239
266,241
266,262
266,284
266,285
266,504
266,602
267,224
267,279
268,164
268,183
268,228
268,234
268,339
269,36
269,592
270,111
270,173
270,184
270,565
270,587
271,164
271,249
271,294
272,205
272,618
273,58
273,104
274,279
274,344
275,67
275,194
276,25
276,288
277,47
277,109
277,135
277,247
277,292
277,303
277,323
277,390
277,435
277,491
277,562
277,564
277,571
278,67
278,160
278,194
278,613
279,58
279,71
279,77
279,103
279,170
279,191
279,224
279,267
279,274
279,289
279,317
279,338
279,344
279,357
279,359
279,381
279,398
279,400
279,403
279,409
279,429
279,434
279,441
279,447
279,501
279,547
280,104
280,136
280,191
280,254
280,476
281,29
281,288
282,66
282,173
282,366
282,565
283,109
283,132
283,415
283,535
283,573
284,239
284,262
284,266
284,478
284,550
285,134
285,266
286,153
286,369
286,470
287,63
287,150
287,324
287,325
287,383
287,477
287,533
288,25
288,29
288,79
288,146
288,179
288,276
288,281
288,326
288,343
288,375
288,391
288,394
288,504
289,279
290,37
290,81
290,101
290,118
290,160
290,167
290,175
290,303
290,426
290,435
290,459
290,489
290,490
290,530
290,536
290,539
291,72
291,129
291,171
291,187
291,313
291,453
291,523
292,277
292,562
293,229
293,373
293,566
294,36
294,53
294,75
294,116
294,147
294,164
294,207
294,229
294,245
294,249
294,271
294,301
294,318
294,385
294,408
294,430
294,431
294,463
294,592
294,603
295,87
295,164
295,203
295,232
295,373
295,566
296,53
296,133
296,149
296,307
296,351
296,414
297,78
297,104
297,342
297,423
297,467
298,248
298,565
300,63
300,162
300,510
301,229
301,294
301,430
302,351
302,463
303,80
303,101
303,277
303,290
303,426
303,433
303,435
303,571
303,594
304,311
304,363
304,537
305,438
305,451
305,541
305,546
306,198
306,262
306,353
307,53
307,105
307,211
307,212
307,249
307,296
307,351
307,431
307,507
307,588
308,57
308,63
308,157
308,162
308,309
308,346
308,498
309,20
309,23
309,57
309,63
309,157
309,222
309,308
309,331
309,356
309,371
309,421
309,422
309,586
310,143
310,428
310,442
310,593
311,67
311,304
311,363
311,407
311,537
312,159
312,177
312,380
313,49
313,171
313,291
313,384
313,442
313,453
313,507
313,556
313,583
313,588
314,214
314,386
314,411
315,65
315,89
315,160
315,208
315,263
315,358
315,364
315,432
315,444
315,499
315,521
315,548
315,553
315,559
315,598
315,600
315,611
316,49
316,143
316,205
316,255
316,402
317,279
317,338
318,53
318,131
318,133
318,294
318,351
318,352
318,463
319,108
319,206
320,43
320,46
320,63
320,68
320,100
320,168
320,216
320,228
320,234
320,339
320,356
320,373
320,377
320,545
320,574
320,591
321,115
321,427
321,467
321,569
322,55
322,366
322,380
323,138
323,277
323,491
323,562
324,63
324,287
325,287
325,477
325,533
326,29
326,288
327,76
327,214
328,9
328,416
329,248
329,333
329,388
330,172
330,218
330,350
330,445
330,616
331,18
331,20
331,166
331,309
331,356
331,422
332,80
332,433
332,519
332,578
333,248
333,329
334,62
334,201
334,522
334,543
334,585
335,67
335,450
336,148
336,361
336,417
336,477
337,65
337,196
337,253
337,561
338,279
338,317
338,359
339,228
339,234
339,268
339,320
339,581
340,85
340,342
340,467
341,169
341,215
342,85
342,104
342,297
342,340
342,396
342,404
342,423
342,453
342,467
343,134
343,288
343,391
343,504
343,510
343,555
344,42
344,189
344,202
344,205
344,224
344,274
344,279
344,434
344,475
345,228
345,518
346,23
346,24
346,25
346,57
346,308
346,480
346,498
346,597
347,367
347,517
348,137
348,491
349,220
349,244
349,446
349,487
350,218
350,330
350,616
351,35
351,39
351,98
351,131
351,133
351,182
351,204
351,231
351,250
351,256
351,296
351,302
351,307
351,318
351,352
351,365
351,378
351,414
351,428
351,442
351,463
351,471
351,508
351,588
352,133
352,318
352,351
353,111
353,198
353,306
353,368
354,5
354,98
354,192
354,206
354,214
354,378
354,516
354,568
356,63
356,165
356,166
356,309
356,320
356,331
356,373
356,421
356,422
356,591
357,58
357,83
357,279
357,403
357,501
357,503
358,315
358,432
359,279
359,338
360,29
360,40
360,97
360,107
360,112
360,394
361,88
361,148
361,248
361,336
361,367
361,417
361,477
362,196
362,418
362,500
362,524
363,72
363,304
363,311
363,407
363,469
363,472
363,537
364,208
364,263
364,315
364,497
364,558
364,584
364,598
364,611
365,204
365,250
365,351
365,428
366,55
366,111
366,122
366,173
366,177
366,282
366,322
366,368
366,380
366,395
366,413
366,424
366,425
366,439
366,449
366,565
367,88
367,176
367,248
367,347
367,361
367,517
368,111
368,353
368,366
369,128
369,153
369,187
369,286
369,470
370,78
370,115
371,23
371,309
372,49
372,402
372,434
373,36
373,100
373,116
373,164
373,166
373,203
373,216
373,229
373,234
373,293
373,295
373,320
373,356
373,566
374,206
374,568
375,73
375,124
375,163
375,288
375,394
375,504
376,15
376,16
376,181
376,458
377,63
377,68
377,320
377,533
378,98
378,120
378,210
378,214
378,351
378,354
378,411
378,428
378,516
378,540
378,593
379,78
379,158
379,438
379,445
379,503
379,513
379,563
380,55
380,101
380,113
380,159
380,160
380,177
380,248
380,312
380,322
380,366
380,448
380,538
381,279
382,63
382,162
383,287
383,477
384,313
384,507
384,588
385,207
385,233
385,294
385,592
386,214
386,314
386,411
387,415
387,420
387,435
387,497
387,528
387,535
387,557
387,580
387,584
387,598
388,99
388,176
388,248
388,329
388,482
388,517
388,565
389,117
389,134
389,152
389,213
389,239
389,265
389,477
389,517
390,109
390,277
391,79
391,162
391,288
391,343
391,440
391,510
392,109
392,562
392,573
393,108
393,206
394,29
394,40
394,112
394,124
394,179
394,200
394,288
394,360
394,375
395,177
395,366
396,85
396,110
396,342
396,453
397,214
397,483
398,279
398,400
399,13
399,495
400,279
400,398
400,405
400,409
401,9
401,35
401,108
401,206
401,455
401,495
402,49
402,91
402,205
402,316
402,372
402,434
403,58
403,103
403,279
403,357
404,104
404,342
404,423
405,400
405,409
406,5
406,235
407,67
407,221
407,311
407,363
407,450
407,469
408,53
408,294
409,279
409,400
409,405
409,429
410,1
410,3
410,56
410,145
411,143
411,205
411,214
411,314
411,378
411,386
411,437
411,532
411,540
412,29
412,179
413,122
413,366
414,296
414,351
415,94
415,109
415,283
415,387
415,435
415,535
415,557
415,564
415,580
416,5
416,8
416,9
416,108
416,154
416,235
416,328
417,148
417,336
417,361
418,362
418,438
418,500
418,524
419,122
420,387
420,435
420,584
421,63
421,165
421,309
421,356
422,309
422,331
422,356
423,104
423,297
423,342
423,404
424,366
424,439
424,449
424,461
424,493
424,519
424,571
425,122
425,366
426,290
426,303
426,435
426,594
427,115
427,321
427,484
427,526
427,569
428,250
428,310
428,351
428,365
428,378
428,442
428,593
429,279
429,409
429,447
429,454
429,466
430,229
430,294
430,301
430,566
430,603
431,53
431,249
431,294
431,307
432,315
432,358
432,598
433,80
433,303
433,332
433,571
433,578
434,49
434,82
434,91
434,170
434,191
434,202
434,205
434,254
434,264
434,279
434,344
434,372
434,402
434,453
434,464
434,476
435,37
435,167
435,277
435,290
435,303
435,387
435,415
435,420
435,426
435,490
435,530
435,539
435,558
435,564
435,580
435,584
435,594
436,111
436,198
436,262
437,143
437,205
437,255
437,411
437,618
438,155
438,158
438,305
438,379
438,418
438,451
438,500
438,513
438,524
438,541
438,546
438,563
438,596
438,607
438,609
439,366
439,424
440,25
440,79
440,162
440,391
440,480
440,498
441,71
441,77
441,139
441,191
441,279
442,39
442,49
442,143
442,256
442,310
442,313
442,351
442,428
442,471
442,572
442,588
444,315
444,553
444,559
445,172
445,174
445,201
445,218
445,330
445,379
445,486
445,501
445,503
445,543
445,546
445,563
445,615
446,220
446,228
446,349
446,487
447,174
447,201
447,225
447,279
447,429
447,460
447,466
447,485
447,501
447,506
447,509
447,567
448,113
448,160
448,169
448,215
448,380
448,494
449,48
449,80
449,159
449,177
449,366
449,424
449,515
449,519
450,67
450,86
450,221
450,259
450,335
450,407
450,484
451,305
451,438
451,541
453,49
453,72
453,85
453,104
453,110
453,254
453,264
453,291
453,313
453,342
453,396
453,434
453,583
454,429
454,466
455,35
455,231
455,401
455,495
456,61
456,187
456,246
457,41
457,67
457,96
457,253
458,16
458,18
458,181
458,376
458,554
459,118
459,290
459,489
460,174
460,447
460,501
461,424
462,137
462,138
462,226
462,562
462,612
463,75
463,127
463,131
463,207
463,231
463,237
463,294
463,302
463,318
463,351
463,525
464,191
464,434
465,148
465,220
465,244
466,429
466,447
466,454
466,474
466,485
467,78
467,85
467,115
467,297
467,321
467,340
467,342
467,484
467,569
468,54
468,96
468,196
468,481
468,561
469,72
469,221
469,363
469,407
469,472
469,484
469,575
469,595
470,51
470,123
470,153
470,187
470,209
470,220
470,286
470,369
470,479
470,552
471,39
471,256
471,351
471,442
472,72
472,363
472,469
472,595
473,513
473,579
474,466
475,189
475,202
475,205
475,344
475,511
476,191
476,254
476,280
476,434
477,88
477,148
477,150
477,161
477,244
477,258
477,265
477,287
477,325
477,336
477,361
477,383
477,389
477,517
477,533
478,111
478,144
478,239
478,284
478,517
478,550
478,606
479,209
479,220
479,470
480,25
480,346
480,440
480,498
481,196
481,468
482,388
482,517
483,214
483,397
483,516
484,72
484,85
484,86
484,92
484,180
484,221
484,259
484,427
484,450
484,467
484,469
484,513
484,526
484,551
484,569
484,575
485,447
485,466
486,174
486,201
486,445
487,228
487,244
487,349
487,446
487,492
488,185
488,524
488,608
489,118
489,290
489,459
490,290
490,435
490,530
490,539
491,47
491,137
491,138
491,277
491,323
491,348
491,502
491,520
491,544
491,571
492,44
492,46
492,68
492,228
492,244
492,487
492,533
492,577
493,424
493,502
493,571
494,215
494,448
495,9
495,13
495,231
495,399
495,401
495,455
496,104
496,191
496,547
497,364
497,387
497,584
497,598
498,162
498,308
498,346
498,440
498,480
499,185
499,315
499,521
499,531
499,559
499,608
499,619
500,196
500,362
500,418
500,438
500,513
501,90
501,174
501,279
501,357
501,445
501,447
501,460
501,503
502,491
502,493
502,512
502,520
502,571
503,58
503,78
503,83
503,257
503,357
503,379
503,445
503,501
504,73
504,134
504,163
504,266
504,288
504,343
504,375
505,98
505,192
506,447
506,509
506,522
507,171
507,211
507,212
507,307
507,313
507,384
507,523
507,556
507,588
508,204
508,250
508,351
509,201
509,447
509,506
509,522
510,63
510,134
510,162
510,300
510,343
510,391
511,205
511,475
512,502
512,520
513,78
513,96
513,115
513,125
513,158
513,196
513,259
513,379
513,438
513,473
513,484
513,500
513,526
513,551
513,579
514,96
514,259
515,177
515,449
516,214
516,354
516,378
516,483
517,88
517,99
517,161
517,176
517,213
517,239
517,347
517,367
517,388
517,389
517,477
517,478
517,482
517,565
517,587
517,606
518,61
518,209
518,220
518,228
518,345
519,80
519,332
519,424
519,449
519,571
519,578
520,491
520,502
520,512
520,544
521,65
521,315
521,499
521,531
521,548
522,201
522,334
522,506
522,509
522,542
522,560
522,576
522,585
523,171
523,187
523,212
523,291
523,507
524,155
524,185
524,196
524,362
524,418
524,438
524,488
524,531
524,599
524,601
524,605
524,608
524,619
525,131
525,463
526,115
526,427
526,484
526,513
526,551
526,579
527,214
528,387
528,535
528,553
528,598
529,67
529,537
530,37
530,290
530,435
530,490
531,65
531,196
531,499
531,521
531,524
531,605
531,608
532,205
532,214
532,411
533,63
533,68
533,244
533,258
533,287
533,325
533,377
533,477
533,492
534,212
534,228
535,132
535,283
535,387
535,415
535,528
535,553
535,589
535,610
535,623
535,637
536,118
536,167
536,290
536,558
537,67
537,72
537,128
537,153
537,304
537,311
537,363
537,529
538,160
538,380
539,290
539,435
539,490
540,143
540,378
540,411
540,593
541,305
541,438
541,451
541,546
541,609
542,522
543,62
543,201
543,334
543,445
543,585
543,604
543,615
543,620
543,621
543,635
544,137
544,491
544,520
544,570
545,43
545,320
546,121
546,218
546,242
546,305
546,438
546,445
546,541
546,563
546,609
546,616
546,625
546,629
546,634
547,58
547,71
547,104
547,191
547,279
547,496
548,315
548,521
550,144
550,262
550,284
550,478
551,484
551,513
551,526
552,123
552,153
552,470
552,590
553,315
553,444
553,528
553,535
553,559
553,589
553,598
554,18
554,181
554,458
555,134
555,343
556,313
556,507
557,387
557,415
558,118
558,141
558,160
558,167
558,208
558,217
558,364
558,435
558,536
558,584
559,315
559,444
559,499
559,553
559,619
560,522
561,54
561,96
561,142
561,196
561,253
561,337
561,468
562,109
562,138
562,277
562,292
562,323
562,392
562,462
562,573
562,612
562,630
563,121
563,379
563,438
563,445
563,546
564,94
564,109
564,135
564,277
564,415
564,435
565,66
565,173
565,248
565,270
565,282
565,298
565,366
565,388
565,517
565,587
566,203
566,229
566,232
566,293
566,295
566,373
566,430
566,603
567,174
567,201
567,447
568,192
568,206
568,223
568,354
568,374
569,321
569,427
569,467
569,484
570,137
570,544
570,612
570,624
570,633
570,636
571,277
571,303
571,424
571,433
571,491
571,493
571,502
571,519
571,578
572,256
572,442
573,109
573,132
573,283
573,392
573,562
573,610
573,632
574,168
574,320
575,221
575,469
575,484
576,522
577,228
577,492
578,332
578,433
578,519
578,571
579,115
579,473
579,513
579,526
580,387
580,415
580,435
581,228
581,339
583,313
583,453
584,364
584,387
584,420
584,435
584,497
584,558
585,334
585,522
585,543
585,604
586,222
586,309
587,111
587,184
587,270
587,517
587,565
587,606
588,182
588,256
588,307
588,313
588,351
588,384
588,442
588,507
589,535
589,553
589,637
590,123
590,130
590,153
590,194
590,552
591,63
591,320
591,356
592,15
592,36
592,64
592,233
592,269
592,294
592,385
593,70
593,143
593,310
593,378
593,428
593,540
594,303
594,426
594,435
595,72
595,151
595,469
595,472
596,438
596,607
596,609
597,57
597,346
598,315
598,364
598,387
598,432
598,497
598,528
598,553
598,611
599,196
599,524
600,65
600,315
601,155
601,524
601,607
602,60
602,163
602,266
603,147
603,164
603,232
603,294
603,430
603,566
604,543
604,585
604,620
604,622
604,627
604,628
604,638
605,524
605,531
605,608
606,111
606,478
606,517
606,587
607,155
607,438
607,596
607,601
607,609
608,185
608,488
608,499
608,524
608,531
608,605
609,438
609,541
609,546
609,596
609,607
609,625
609,626
610,132
610,227
610,535
610,573
610,632
611,315
611,364
611,598
612,137
612,226
612,462
612,562
612,570
612,631
612,633
613,67
613,278
614,67
614,194
615,172
615,445
615,543
615,616
616,172
616,218
616,330
616,350
616,546
616,615
616,629
617,59
617,87
617,164
618,205
618,255
618,272
618,437
619,185
619,499
619,524
619,559
620,543
620,604
620,621
620,628
621,543
621,620
621,635
622,604
623,535
624,570
624,636
625,546
625,609
625,626
626,609
626,625
627,604
628,604
628,620
629,546
629,616
630,562
631,612
631,633
632,573
632,610
633,570
633,612
633,631
633,636
634,546
635,543
635,621
636,570
636,624
636,633
637,535
637,589
638,604
